Name,Description,Unit,DataType,Attributes
txn_refresh_fail,Number of failed transaction refreshes,,Sum,
txn_restarts_asyncwritefailure,Number of restarts due to async consensus writes that failed to leave intents,,Sum,
txn_restarts_readwithinuncertainty,Number of restarts due to reading a new value within the uncertainty interval,,Sum,
txn_refresh_success,"Number of successful transaction refreshes. A refresh may be preemptive or reactive. A reactive refresh is performed after a request throws an error because a refresh is needed for it to succeed. In these cases, the request will be re-issued as an auto-retry (see txn.refresh.auto_retries) after the refresh succeeds.",,Sum,
txn_restarts_serializable,Number of restarts due to a forwarded commit timestamp and isolation=SERIALIZABLE,,Sum,
txn_restarts_txnaborted,Number of restarts due to an abort by a concurrent transaction (usually due to deadlock),,Sum,
txn_refresh_fail_with_condensed_spans,"Number of failed refreshes for transactions whose read tracking lost fidelity because of condensing. Such a failure could be a false conflict. Failures counted here are also counted in txn.refresh.fail, and the respective transactions are also counted in txn.refresh.memory_limit_exceeded.",,Sum,
txn_restarts_commitdeadlineexceeded,Number of restarts due to a transaction exceeding its deadline,,Sum,
txn_restarts,Number of restarted KV transactions,,Histogram,
txn_restarts_txnpush,Number of restarts due to a transaction push failure,,Sum,
txn_restarts_unknown,Number of restarts due to a unknown reasons,,Sum,
txn_refresh_memory_limit_exceeded,"Number of transaction which exceed the refresh span bytes limit, causing their read spans to be condensed",,Sum,
txn_restarts_writetoooldmulti,Number of restarts due to multiple concurrent writers committing first,,Sum,
sql_guardrails_transaction_rows_written_err_count_internal,Number of transactions errored because of transaction_rows_written_err guardrail (internal queries),,Sum,
sql_guardrails_transaction_rows_read_err_count_internal,Number of transactions errored because of transaction_rows_read_err guardrail (internal queries),,Sum,
sql_guardrails_transaction_rows_read_log_count,Number of transactions logged because of transaction_rows_read_log guardrail,,Sum,
sql_guardrails_max_row_size_log_count_internal,Number of rows observed violating sql.guardrails.max_row_size_log (internal queries),,Sum,
sql_guardrails_transaction_rows_written_log_count_internal,Number of transactions logged because of transaction_rows_written_log guardrail (internal queries),,Sum,
sql_guardrails_full_scan_rejected_count_internal,Number of full table or index scans that have been rejected because of `disallow_full_table_scans` guardrail (internal queries),,Sum,
sql_guardrails_transaction_rows_read_log_count_internal,Number of transactions logged because of transaction_rows_read_log guardrail (internal queries),,Sum,
sql_guardrails_transaction_rows_read_err_count,Number of transactions errored because of transaction_rows_read_err guardrail,,Sum,
sql_guardrails_max_row_size_err_count_internal,Number of rows observed violating sql.guardrails.max_row_size_err (internal queries),,Sum,
sql_guardrails_full_scan_rejected_count,Number of full table or index scans that have been rejected because of `disallow_full_table_scans` guardrail,,Sum,
sql_guardrails_max_row_size_log_count,Number of rows observed violating sql.guardrails.max_row_size_log,,Sum,
sql_guardrails_transaction_rows_written_err_count,Number of transactions errored because of transaction_rows_written_err guardrail,,Sum,
sql_guardrails_max_row_size_err_count,Number of rows observed violating sql.guardrails.max_row_size_err,,Sum,
sql_guardrails_transaction_rows_written_log_count,Number of transactions logged because of transaction_rows_written_log guardrail,,Sum,
sys_host_net_recv_bytes,Bytes received on all network interfaces since this process started,,Gauge,
sys_host_disk_iopsinprogress,IO operations currently in progress on this host,,Gauge,
sys_host_disk_read_time,Time spent reading from all disks since this process started,,Gauge,
sys_host_net_send_packets,Packets sent on all network interfaces since this process started,,Gauge,
sys_host_disk_weightedio_time,Weighted time spent reading from or writing to to all disks since this process started,,Gauge,
sys_host_disk_write_count,Disk write operations across all disks since this process started,,Gauge,
sys_host_net_recv_packets,Packets received on all network interfaces since this process started,,Gauge,
sys_host_disk_write_bytes,Bytes written to all disks since this process started,,Gauge,
sys_host_disk_read_bytes,Bytes read from all disks since this process started,,Gauge,
sys_host_disk_write_time,Time spent writing to all disks since this process started,,Gauge,
sys_host_disk_read_count,Disk read operations across all disks since this process started,,Gauge,
sys_host_net_send_bytes,Bytes sent on all network interfaces since this process started,,Gauge,
sys_host_disk_io_time,Time spent reading from or writing to all disks since this process started,,Gauge,
kv_protectedts_reconciliation_records_removed,number of records removed during reconciliation runs on this node,,Sum,
kv_prober_read_failures,"Number of attempts made to read probe KV that failed, whether due to error or timeout",,Sum,
kv_protectedts_reconciliation_errors,number of errors encountered during reconciliation runs on this node,,Sum,
kv_prober_read_latency,Latency of successful KV read probes,,Histogram,
kv_prober_write_quarantine_oldest_duration,The duration that the oldest range in the write quarantine pool has remained,,Gauge,
kv_protectedts_reconciliation_records_processed,number of records processed without error during reconciliation on this node,,Sum,
kv_prober_read_attempts,"Number of attempts made to read probe KV, regardless of outcome",,Sum,
kv_prober_planning_failures,"Number of attempts at planning out probes that failed; in order to probe KV we need to plan out which ranges to probe; if planning fails, then kvprober is not able to send probes to all ranges; consider alerting on this metric as a result",,Sum,
kv_prober_write_failures,"Number of attempts made to write probe KV that failed, whether due to error or timeout",,Sum,
kv_prober_write_attempts,"Number of attempts made to write probe KV, regardless of outcome",,Sum,
kv_prober_write_latency,Latency of successful KV write probes,,Histogram,
kv_protectedts_reconciliation_num_runs,number of successful reconciliation runs on this node,,Sum,
kv_prober_planning_attempts,Number of attempts at planning out probes made; in order to probe KV we need to plan out which ranges to probe;,,Sum,
streaming_running,Number of currently running replication streams,,Gauge,
streaming_flush_hist_nanos,Time spent flushing messages across all replication streams,,Histogram,
streaming_admit_latency,Description: Event admission latency: a difference between event MVCC timestamp and the time it was admitted into ingestion processor,,Histogram,
streaming_flushes,Total flushes across all ingestion jobs,,Sum,
streaming_resolved_events_ingested,Resolved events ingested by all ingestion jobs,,Sum,
streaming_data_checkpoint_span_count,The number of resolved spans in the last checkpoint forwarded by an ingestion data processor,,Gauge,
streaming_frontier_checkpoint_span_count,The number of resolved spans last persisted to the ingestion job's checkpoint record,,Gauge,
streaming_events_ingested,Events ingested by all ingestion jobs,,Sum,
streaming_latest_data_checkpoint_span,The latest timestamp of the last checkpoint forwarded by an ingestion data processor,,Gauge,
streaming_commit_latency,"Description: Event commit latency: a difference between event MVCC timestamp and the time it was flushed into disk. If we batch events, then the difference between the oldest event in the batch and flush is recorded",,Histogram,
streaming_earliest_data_checkpoint_span,The earliest timestamp of the last checkpoint forwarded by an ingestion data processor,,Gauge,
streaming_job_progress_updates,Total number of updates to the ingestion job progress,,Sum,
streaming_ingested_bytes,Bytes ingested by all ingestion jobs,,Sum,
sql_restart_savepoint_rollback_count_internal,Number of `ROLLBACK TO SAVEPOINT cockroach_restart` statements successfully executed (internal queries),,Sum,
sql_restart_savepoint_release_count,Number of `RELEASE SAVEPOINT cockroach_restart` statements successfully executed,,Sum,
sql_restart_savepoint_release_count_internal,Number of `RELEASE SAVEPOINT cockroach_restart` statements successfully executed (internal queries),,Sum,
sql_restart_savepoint_release_started_count_internal,Number of `RELEASE SAVEPOINT cockroach_restart` statements started (internal queries),,Sum,
sql_restart_savepoint_started_count,Number of `SAVEPOINT cockroach_restart` statements started,,Sum,
sql_restart_savepoint_rollback_started_count_internal,Number of `ROLLBACK TO SAVEPOINT cockroach_restart` statements started (internal queries),,Sum,
sql_restart_savepoint_rollback_count,Number of `ROLLBACK TO SAVEPOINT cockroach_restart` statements successfully executed,,Sum,
sql_restart_savepoint_count_internal,Number of `SAVEPOINT cockroach_restart` statements successfully executed (internal queries),,Sum,
sql_restart_savepoint_release_started_count,Number of `RELEASE SAVEPOINT cockroach_restart` statements started,,Sum,
sql_restart_savepoint_count,Number of `SAVEPOINT cockroach_restart` statements successfully executed,,Sum,
sql_restart_savepoint_rollback_started_count,Number of `ROLLBACK TO SAVEPOINT cockroach_restart` statements started,,Sum,
sql_restart_savepoint_started_count_internal,Number of `SAVEPOINT cockroach_restart` statements started (internal queries),,Sum,
sql_stats_reported_mem_current,Current memory usage for reported fingerprint storage,,Gauge,
sql_statements_active_internal,Number of currently active user SQL statements (internal queries),,Gauge,
sql_stats_mem_max,Memory usage for fingerprint storage,,Histogram,
sql_stats_flush_count,Number of times SQL Stats are flushed to persistent storage,,Sum,
sql_stats_txn_stats_collection_duration,Time took in nanoseconds to collect transaction stats,,Histogram,
sql_statements_active,Number of currently active user SQL statements,,Gauge,
sql_stats_discarded_current,Number of fingerprint statistics being discarded,,Sum,
sql_stats_cleanup_rows_removed,Number of stale statistics rows that are removed,,Sum,
sql_stats_flush_duration,Time took to in nanoseconds to complete SQL Stats flush,,Histogram,
sql_stats_reported_mem_max,Memory usage for reported fingerprint storage,,Histogram,
sql_stats_mem_current,Current memory usage for fingerprint storage,,Gauge,
sql_stats_flush_error,Number of errors encountered when flushing SQL Stats,,Sum,
tenant_consumption_read_bytes,Total number of bytes read from KV,,Gauge,
tenant_consumption_write_requests,Total number of KV write requests,,Gauge,
tenant_consumption_kv_request_units,RU consumption attributable to KV,,Gauge,
tenant_consumption_pgwire_egress_bytes,Total number of bytes transferred from a SQL pod to the client,,Gauge,
tenant_consumption_external_io_ingress_bytes,Total number of bytes read from external services such as cloud storage providers,,Gauge,
tenant_consumption_external_io_egress_bytes,Total number of bytes written to external services such as cloud storage providers,,Gauge,
tenant_consumption_write_batches,Total number of KV write batches,,Gauge,
tenant_consumption_write_bytes,Total number of bytes written to KV,,Gauge,
tenant_consumption_sql_pods_cpu_seconds,Total amount of CPU used by SQL pods,,Gauge,
tenant_consumption_request_units,Total RU consumption,,Gauge,
tenant_consumption_read_requests,Total number of KV read requests,,Gauge,
tenant_consumption_read_batches,Total number of KV read batches,,Gauge,
sql_savepoint_rollback_started_count,Number of `ROLLBACK TO SAVEPOINT` statements started,,Sum,
sql_savepoint_release_started_count_internal,Number of `RELEASE SAVEPOINT` statements started (internal queries),,Sum,
sql_savepoint_count,Number of SQL SAVEPOINT statements successfully executed,,Sum,
sql_savepoint_rollback_count_internal,Number of `ROLLBACK TO SAVEPOINT` statements successfully executed (internal queries),,Sum,
sql_savepoint_rollback_started_count_internal,Number of `ROLLBACK TO SAVEPOINT` statements started (internal queries),,Sum,
sql_savepoint_release_count,Number of `RELEASE SAVEPOINT` statements successfully executed,,Sum,
sql_savepoint_release_started_count,Number of `RELEASE SAVEPOINT` statements started,,Sum,
sql_savepoint_rollback_count,Number of `ROLLBACK TO SAVEPOINT` statements successfully executed,,Sum,
sql_savepoint_count_internal,Number of SQL SAVEPOINT statements successfully executed (internal queries),,Sum,
sql_savepoint_started_count,Number of SQL SAVEPOINT statements started,,Sum,
sql_savepoint_release_count_internal,Number of `RELEASE SAVEPOINT` statements successfully executed (internal queries),,Sum,
sql_savepoint_started_count_internal,Number of SQL SAVEPOINT statements started (internal queries),,Sum,
kv_allocator_load_based_lease_transfers_cannot_find_better_candidate,The number times the allocator determined that the lease was on the best possible replica,,Sum,STRING(3)
kv_allocator_load_based_lease_transfers_should_transfer,The number times the allocator determined that the lease should be transferred to another replica for better load distribution,,Sum,STRING(3)
kv_allocator_load_based_replica_rebalancing_missing_stats_for_existing_store,The number times the allocator was missing the qps stats for the existing store,,Sum,STRING(3)
kv_allocator_load_based_replica_rebalancing_cannot_find_better_candidate,The number times the allocator determined that the range was on the best possible stores,,Sum,STRING(3)
kv_allocator_load_based_lease_transfers_missing_stats_for_existing_stores,The number times the allocator was missing qps stats for the leaseholder,,Sum,STRING(3)
kv_allocator_load_based_replica_rebalancing_existing_not_overfull,The number times the allocator determined that none of the range's replicas were on overfull stores,,Sum,STRING(3)
kv_allocator_load_based_replica_rebalancing_delta_not_significant,The number times the allocator determined that the delta between an existing store and the best replacement candidate was not high enough,,Sum,STRING(3)
kv_allocator_load_based_lease_transfers_delta_not_significant,The number times the allocator determined that the delta between the existing store and the best candidate was not significant,,Sum,STRING(3)
kv_allocator_load_based_replica_rebalancing_should_transfer,The number times the allocator determined that the replica should be rebalanced to another store for better load distribution,,Sum,STRING(3)
kv_allocator_load_based_lease_transfers_existing_not_overfull,The number times the allocator determined that the lease was not on an overfull store,,Sum,STRING(3)
intentresolver_async_throttled,Number of intent resolution attempts not run asynchronously due to throttling,,Sum,STRING(3)
intents_abort_attempts,Count of (point or range) non-poisoning intent abort evaluation attempts,,Sum,STRING(3)
intentage,Cumulative age of intents,,Gauge,STRING(3)
intentresolver_finalized_txns_failed,Number of finalized transaction cleanup failures. Transaction cleanup refers to the process of resolving all of a transactions intents and then garbage collecting its transaction record.,,Sum,STRING(3)
intentbytes,Number of bytes in intent KV pairs,,Gauge,STRING(3)
intentcount,Count of intent keys,,Gauge,STRING(3)
intents_poison_attempts,Count of (point or range) poisoning intent abort evaluation attempts,,Sum,STRING(3)
intentresolver_intents_failed,"Number of intent resolution failures. The unit of measurement is a single intent, so if a batch of intent resolution requests fails, the metric will be incremented for each request in the batch.",,Sum,STRING(3)
intents_resolve_attempts,Count of (point or range) intent commit evaluation attempts,,Sum,STRING(3)
raft_timeoutcampaign,Number of Raft replicas campaigning after missed heartbeats from leader,,Sum,STRING(3)
raft_transport_sent,Number of Raft messages sent by the Raft Transport,,Sum,
raft_transport_send_queue_bytes,The total byte size of pending outgoing messages in the queue.,,Gauge,
raft_transport_sends_dropped,Number of Raft message sends dropped by the Raft Transport,,Sum,
raft_transport_reverse_sent,Messages sent in the reverse direction of a stream.,,Sum,
raft_ticks,Number of Raft ticks queued,,Sum,STRING(3)
raft_transport_reverse_rcvd,Messages received from the reverse direction of a stream.,,Sum,
raft_transport_rcvd,Number of Raft messages received by the Raft Transport,,Sum,
raft_transport_send_queue_size,Number of pending outgoing messages in the Raft Transport queue.,,Gauge,
replicas_uninitialized,"Number of uninitialized replicas, this does not include uninitialized replicas that can lie dormant in a persistent state.",,Gauge,STRING(3)
replicas,Number of replicas,,Gauge,STRING(3)
replicas_leaders_not_leaseholders,Number of replicas that are Raft leaders whose range lease is held by another store,,Gauge,STRING(3)
replicas_leaseholders,Number of lease holders,,Gauge,STRING(3)
replicas_leaders,Number of raft leaders,,Gauge,STRING(3)
replicas_leaders_invalid_lease,Number of replicas that are Raft leaders whose lease is invalid,,Gauge,STRING(3)
replicas_reserved,Number of replicas reserved for snapshots,,Gauge,STRING(3)
replicas_quiescent,Number of quiesced replicas,,Gauge,STRING(3)
kv_concurrency_lock_wait_queue_waiters,Number of requests actively waiting in a lock wait-queue,,Gauge,STRING(3)
kv_concurrency_max_lock_hold_duration_nanos,Maximum length of time any lock in a lock table is held. Does not include replicated locks (intents) that are not held in memory,,Gauge,STRING(3)
kv_concurrency_avg_lock_hold_duration_nanos,Average lock hold duration across locks currently held in lock tables. Does not include replicated locks (intents) that are not held in memory,,Gauge,STRING(3)
kv_concurrency_max_lock_wait_queue_waiters_for_lock,Maximum number of requests actively waiting in any single lock wait-queue,,Gauge,STRING(3)
kv_concurrency_locks_with_wait_queues,Number of active locks held in lock tables with active wait-queues,,Gauge,STRING(3)
kv_concurrency_avg_lock_wait_duration_nanos,Average lock wait duration across requests currently waiting in lock wait-queues,,Gauge,STRING(3)
kv_concurrency_locks,Number of active locks held in lock tables. Does not include replicated locks (intents) that are not held in memory,,Gauge,STRING(3)
kv_concurrency_max_lock_wait_duration_nanos,Maximum lock wait duration across requests currently waiting in lock wait-queues,,Gauge,STRING(3)
kv_tenant_rate_limit_num_tenants,Number of tenants currently being tracked,,Gauge,STRING(3)
kv_tenant_rate_limit_write_requests_admitted,Number of write requests admitted by the rate limiter,,Sum,STRING(3)
kv_tenant_rate_limit_read_batches_admitted,Number of read batches admitted by the rate limiter,,Sum,STRING(3)
kv_tenant_rate_limit_read_bytes_admitted,Number of read bytes admitted by the rate limiter,,Sum,STRING(3)
kv_tenant_rate_limit_read_requests_admitted,Number of read requests admitted by the rate limiter,,Sum,STRING(3)
kv_tenant_rate_limit_write_batches_admitted,Number of write batches admitted by the rate limiter,,Sum,STRING(3)
kv_tenant_rate_limit_write_bytes_admitted,Number of write bytes admitted by the rate limiter,,Sum,STRING(3)
kv_tenant_rate_limit_current_blocked,Number of requests currently blocked by the rate limiter,,Gauge,STRING(3)
jobs_new_schema_change_resume_failed,Number of new_schema_change jobs which failed with a non-retriable error,,Sum,
jobs_new_schema_change_currently_running,Number of new_schema_change jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_new_schema_change_resume_retry_error,Number of new_schema_change jobs which failed with a retriable error,,Sum,
jobs_new_schema_change_resume_completed,Number of new_schema_change jobs which successfully resumed to completion,,Sum,
jobs_new_schema_change_fail_or_cancel_failed,Number of new_schema_change jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_new_schema_change_fail_or_cancel_completed,Number of new_schema_change jobs which successfully completed their failure or cancelation process,,Sum,
jobs_new_schema_change_currently_idle,Number of new_schema_change jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_new_schema_change_fail_or_cancel_retry_error,Number of new_schema_change jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_import_fail_or_cancel_completed,Number of import jobs which successfully completed their failure or cancelation process,,Sum,
jobs_import_resume_failed,Number of import jobs which failed with a non-retriable error,,Sum,
jobs_import_currently_running,Number of import jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_import_resume_retry_error,Number of import jobs which failed with a retriable error,,Sum,
jobs_import_fail_or_cancel_retry_error,Number of import jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_import_currently_idle,Number of import jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_import_resume_completed,Number of import jobs which successfully resumed to completion,,Sum,
jobs_import_fail_or_cancel_failed,Number of import jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_migration_resume_retry_error,Number of migration jobs which failed with a retriable error,,Sum,
jobs_migration_resume_completed,Number of migration jobs which successfully resumed to completion,,Sum,
jobs_migration_currently_idle,Number of migration jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_migration_resume_failed,Number of migration jobs which failed with a non-retriable error,,Sum,
jobs_migration_currently_running,Number of migration jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_migration_fail_or_cancel_completed,Number of migration jobs which successfully completed their failure or cancelation process,,Sum,
jobs_migration_fail_or_cancel_retry_error,Number of migration jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_migration_fail_or_cancel_failed,Number of migration jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_backup_resume_retry_error,Number of backup jobs which failed with a retriable error,,Sum,
jobs_backup_currently_running,Number of backup jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_backup_resume_failed,Number of backup jobs which failed with a non-retriable error,,Sum,
jobs_backup_currently_idle,Number of backup jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_backup_fail_or_cancel_failed,Number of backup jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_backup_fail_or_cancel_completed,Number of backup jobs which successfully completed their failure or cancelation process,,Sum,
jobs_backup_fail_or_cancel_retry_error,Number of backup jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_backup_resume_completed,Number of backup jobs which successfully resumed to completion,,Sum,
jobs_typedesc_schema_change_fail_or_cancel_completed,Number of typedesc_schema_change jobs which successfully completed their failure or cancelation process,,Sum,
jobs_typedesc_schema_change_currently_idle,Number of typedesc_schema_change jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_typedesc_schema_change_currently_running,Number of typedesc_schema_change jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_typedesc_schema_change_resume_failed,Number of typedesc_schema_change jobs which failed with a non-retriable error,,Sum,
jobs_typedesc_schema_change_fail_or_cancel_retry_error,Number of typedesc_schema_change jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_typedesc_schema_change_resume_completed,Number of typedesc_schema_change jobs which successfully resumed to completion,,Sum,
jobs_typedesc_schema_change_resume_retry_error,Number of typedesc_schema_change jobs which failed with a retriable error,,Sum,
jobs_typedesc_schema_change_fail_or_cancel_failed,Number of typedesc_schema_change jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
rebalancing_lease_transfers,Number of lease transfers motivated by store-level load imbalances,,Sum,STRING(3)
rebalancing_writebytespersecond,Average number of bytes read recently per second.,,Gauge,STRING(3)
rebalancing_readbytespersecond,Average number of bytes written recently per second.,,Gauge,STRING(3)
rebalancing_writespersecond,"Number of keys written (i.e. applied by raft) per second to the store, averaged over a large time period as used in rebalancing decisions",,Gauge,STRING(3)
rebalancing_requestspersecond,Average number of requests received recently per second.,,Gauge,STRING(3)
rebalancing_readspersecond,Average number of keys read recently per second.,,Gauge,STRING(3)
rebalancing_range_rebalances,Number of range rebalance operations motivated by store-level load imbalances,,Sum,STRING(3)
rebalancing_queriespersecond,"Number of kv-level requests received per second by the store, averaged over a large time period as used in rebalancing decisions",,Gauge,STRING(3)
txn_commits,Number of committed KV transactions (including 1PC),,Sum,
txn_condensed_intent_spans,KV transactions that have exceeded their intent tracking memory budget (kv.transaction.max_intents_bytes). See also txn.condensed_intent_spans_gauge for a gauge of such transactions currently running.,,Sum,
txn_condensed_intent_spans_rejected,KV transactions that have been aborted because they exceeded their intent tracking memory budget (kv.transaction.max_intents_bytes). Rejection is caused by kv.transaction.reject_over_max_intents_budget.,,Sum,
txn_condensed_intent_spans_gauge,KV transactions currently running that have exceeded their intent tracking memory budget (kv.transaction.max_intents_bytes). See also txn.condensed_intent_spans for a perpetual counter/rate.,,Gauge,
txn_commit_waits,Number of KV transactions that had to commit-wait on commit in order to ensure linearizability. This generally happens to transactions writing to global ranges.,,Sum,
txn_commit_waits_before_commit_trigger,Number of KV transactions that had to commit-wait on the server before committing because they had a commit trigger,,Sum,STRING(3)
txn_commits1PC,Number of KV transaction one-phase commit attempts,,Sum,
leases_requests_latency,"Lease request latency (all types and outcomes, coalesced)",,Histogram,STRING(3)
leases_transfers_success,Number of successful lease transfers,,Sum,STRING(3)
leases_success,Number of successful lease requests,,Sum,STRING(3)
leases_error,Number of failed lease requests,,Sum,STRING(3)
leases_epoch,Number of replica leaseholders using epoch-based leases,,Gauge,STRING(3)
leases_transfers_error,Number of failed lease transfers,,Sum,STRING(3)
leases_expiration,Number of replica leaseholders using expiration-based leases,,Gauge,STRING(3)
sql_insert_count_internal,Number of SQL INSERT statements successfully executed (internal queries),,Sum,
sql_insights_anomaly_detection_evictions,Evictions of fingerprint latency summaries due to memory pressure,,Sum,
sql_insights_anomaly_detection_memory,Current memory used to support anomaly detection,,Gauge,
sql_insert_started_count,Number of SQL INSERT statements started,,Sum,
sql_insert_started_count_internal,Number of SQL INSERT statements started (internal queries),,Sum,
sql_insert_count,Number of SQL INSERT statements successfully executed,,Sum,
sql_insights_anomaly_detection_fingerprints,Current number of statement fingerprints being monitored for anomaly detection,,Gauge,
gossip_bytes_sent,Number of sent gossip bytes,,Sum,
gossip_connections_outgoing,Number of active outgoing gossip connections,,Gauge,
gossip_bytes_received,Number of received gossip bytes,,Sum,
gossip_infos_received,Number of received gossip Info objects,,Sum,
gossip_connections_refused,Number of refused incoming gossip connections,,Sum,
gossip_infos_sent,Number of sent gossip Info objects,,Sum,
gossip_connections_incoming,Number of active incoming gossip connections,,Gauge,
txnwaitqueue_pushee_waiting,Number of pushees on the txn wait queue,,Gauge,STRING(3)
txnwaitqueue_pusher_wait_time,Histogram of durations spent in queue by pushers,,Histogram,STRING(3)
txnwaitqueue_pusher_slow,The total number of cases where a pusher waited more than the excessive wait threshold,,Gauge,STRING(3)
txnwaitqueue_deadlocks_total,Number of deadlocks detected by the txn wait queue,,Sum,STRING(3)
txnwaitqueue_pusher_waiting,Number of pushers on the txn wait queue,,Gauge,STRING(3)
txnwaitqueue_query_waiting,Number of transaction status queries waiting for an updated transaction record,,Gauge,STRING(3)
txnwaitqueue_query_wait_time,Histogram of durations spent in queue by queries,,Histogram,STRING(3)
sys_cpu_sys_percent,Current system cpu percentage,,Gauge,
sys_cpu_user_ns,Total user cpu time,,Gauge,
sys_cpu_user_percent,Current user cpu percentage,,Gauge,
sys_cpu_sys_ns,Total system cpu time,,Gauge,
sys_cpu_combined_percent_normalized,"Current user+system cpu percentage, normalized 0-1 by number of cores",,Gauge,
sys_cpu_now_ns,"Number of nanoseconds elapsed since January 1, 1970 UTC",,Gauge,
sqlliveness_write_successes,Number of update or insert calls successfully performed,,Sum,
sqlliveness_sessions_deletion_runs,Number of calls to delete sessions which have been performed,,Sum,
sqlliveness_is_alive_cache_hits,Number of calls to IsAlive that return from the cache,,Sum,
sqlliveness_write_failures,Number of update or insert calls which have failed,,Sum,
sqlliveness_sessions_deleted,Number of expired sessions which have been deleted,,Sum,
sqlliveness_is_alive_cache_misses,Number of calls to IsAlive that do not return from the cache,,Sum,
sql_optimizer_plan_cache_misses,Number of non-prepared statements for which a cached plan was not used,,Sum,
sql_optimizer_plan_cache_hits_internal,Number of non-prepared statements for which a cached plan was used (internal queries),,Sum,
sql_optimizer_fallback_count,Number of statements which the cost-based optimizer was unable to plan,,Sum,
sql_optimizer_plan_cache_misses_internal,Number of non-prepared statements for which a cached plan was not used (internal queries),,Sum,
sql_optimizer_plan_cache_hits,Number of non-prepared statements for which a cached plan was used,,Sum,
sql_optimizer_fallback_count_internal,Number of statements which the cost-based optimizer was unable to plan (internal queries),,Sum,
txn_server_side_retry_read_evaluation_failure,Number of read batches that were not successfully refreshed server side,,Sum,STRING(3)
txn_server_side_retry_read_evaluation_success,Number of read batches that were successfully refreshed server side,,Sum,STRING(3)
txn_server_side_retry_uncertainty_interval_error_failure,Number of batches that ran into uncertainty interval errors that were not successfully refreshed server side,,Sum,STRING(3)
txn_server_side_retry_write_evaluation_failure,Number of write batches that were not successfully refreshed server side,,Sum,STRING(3)
txn_server_side_retry_uncertainty_interval_error_success,Number of batches that ran into uncertainty interval errors that were successfully refreshed server side,,Sum,STRING(3)
txn_server_side_retry_write_evaluation_success,Number of write batches that were successfully refreshed server side,,Sum,STRING(3)
sql_hydrated_udf_cache_misses,counter on the number of cache misses,,Sum,
sql_hydrated_schema_cache_hits,counter on the number of cache hits,,Sum,
sql_hydrated_table_cache_misses,counter on the number of cache misses,,Sum,
sql_hydrated_udf_cache_hits,counter on the number of cache hits,,Sum,
sql_hydrated_schema_cache_misses,counter on the number of cache misses,,Sum,
sql_hydrated_table_cache_hits,counter on the number of cache hits,,Sum,
raft_process_workingnanos,Nanoseconds spent in store.processRaft() working.,,Sum,STRING(3)
raft_process_logcommit_latency,Latency histogram for committing Raft log entries to stable storage,,Histogram,STRING(3)
raft_process_applycommitted_latency,Latency histogram for applying all committed Raft commands in a Raft ready.,,Histogram,STRING(3)
raft_process_commandcommit_latency,Latency histogram for applying a batch of Raft commands to the state machine.,,Histogram,STRING(3)
raft_process_handleready_latency,Latency histogram for handling a Raft ready.,,Histogram,STRING(3)
raft_process_tickingnanos,Nanoseconds spent in store.processRaft() processing replica.Tick(),,Sum,STRING(3)
txnrecovery_attempts_pending,Number of transaction recovery attempts currently in-flight,,Gauge,STRING(3)
txnrecovery_failures,Number of transaction recovery attempts that failed,,Sum,STRING(3)
txnrecovery_successes_committed,Number of transaction recovery attempts that committed a transaction,,Sum,STRING(3)
txnrecovery_successes_pending,Number of transaction recovery attempts that left a transaction pending,,Sum,STRING(3)
txnrecovery_successes_aborted,Number of transaction recovery attempts that aborted a transaction,,Sum,STRING(3)
txnrecovery_attempts_total,Number of transaction recovery attempts executed,,Sum,STRING(3)
liveness_livenodes,Number of live nodes in the cluster (will be 0 if this node is not itself live),,Gauge,
liveness_heartbeatfailures,Number of failed node liveness heartbeats from this node,,Sum,
liveness_epochincrements,Number of times this node has incremented its liveness epoch,,Sum,
liveness_heartbeatsinflight,Number of in-flight liveness heartbeats from this node,,Gauge,
liveness_heartbeatsuccesses,Number of successful node liveness heartbeats from this node,,Sum,
liveness_heartbeatlatency,Node liveness heartbeat latency,,Histogram,
sql_select_started_count,Number of SQL SELECT statements started,,Sum,
sql_service_latency,Latency of SQL request execution,,Histogram,
sql_service_latency_internal,Latency of SQL request execution (internal queries),,Histogram,
sql_select_count,Number of SQL SELECT statements successfully executed,,Sum,
